TOK,SHOT,TIME,PHASE,PGASA,RGEO,AMIN,KAPPA,SPLASMA,CONFIG,IGRADB,WALMAT,DIVMAT,LIMMAT,EVAP,BT,IP,Q95,NEL,ZEFF,DIVNAME,PL,PLTH,PFLOSS,PRADCORE,DIVCON,FRACNMIN,LHTIME,AUXHEAT,SELEC2024
JET,87870,58.57,LH,1.0290,2.90115,0.94083,1.646,139.08,SN(B),1,Be,W,Be,NONE,-1.78974,-1654930,3.28043,2.78E+19,-,MkII-HD,5450190,5450190,0,-,V5,0,58.605,IC,0
JET,87871,58.907,LH,1.0220,2.90045,0.94228,1.64228,139.066,SN(B),1,Be,W,Be,NONE,-1.7897,-1651660,3.2844,3.13E+19,-,MkII-HD,5334380,5334380,0,-,V5,0,58.942,IC,1
JET,87872,58.961,LH,1.0180,2.90605,0.940093,1.64599,139.302,SN(B),1,Be,W,Be,NONE,-1.79042,-1656920,3.2684,2.47E+19,1.20455,MkII-HD,5744200,5744200,0,-,V5,0,58.996,IC,0
JET,87874,58.525,LH,1.0160,2.90301,0.945934,1.6398,139.531,SN(B),1,Be,W,Be,NONE,-1.79003,-1654120,3.30301,3.41E+19,-,MkII-HD,6482820,6482820,0,-,V5,0,58.56,IC,1
JET,87875,57.919,LH,1.0100,2.90525,0.943206,1.64471,139.595,SN(B),1,Be,W,Be,NONE,-1.78933,-1659830,3.28095,2.63E+19,-,MkII-HD,5938120,5938120,0,-,V5,0,57.954,IC,0
JET,87877,57.526,LH,1.0220,2.90226,0.946073,1.63947,139.563,SN(B),1,Be,W,Be,NONE,-1.79018,-1655730,3.29263,2.90E+19,1.20537,MkII-HD,5158850,5158850,0,-,V5,0,57.561,IC,0
JET,87879,56.111,LH,1.0220,2.89567,0.952309,1.62758,139.326,SN(B),1,Be,W,Be,NONE,-1.78966,-1158020,4.72866,2.32E+19,-,MkII-HD,3577550,3577550,0,-,V5,0,56.146,IC,0
JET,90478,54.025,LH,1.9120,2.88959,0.949162,1.62281,138.534,SN(B),1,Be,W,Be,NONE,-2.39935,-1949050,3.71293,2.95E+19,1.41615,MkII-HD,2109670,2109670,0,557584,V5L,0,54.06,IC,1
JET,90482,55.323,LH,1.8780,2.88858,0.949583,1.62048,138.347,SN(B),1,Be,W,Be,NONE,-2.39945,-1950090,3.70229,2.55E+19,1.62262,MkII-HD,2973950,2973950,0,1030710,V5L,0,55.358,IC,1
JET,90487,56.06,LH,1.9600,2.90032,0.931925,1.66921,138.741,SN(B),1,Be,W,Be,NONE,-2.9038,-2461690,3.53245,2.36E+19,2.07845,MkII-HD,8177420,7917310,260101,2085480,CORNER,0,56.095,NB,0
JET,90499,52.165,LH,1.9540,2.90418,0.92954,1.67016,138.588,SN(B),1,Be,W,Be,NONE,-2.93057,-2173560,4.02222,2.22E+19,2.04495,MkII-HD,6848600,6602230,246368,-,CORNER,0,52.2,NB,0
JET,91015,56.711,LH,1.0450,2.88927,0.947187,1.63899,138.675,SN(B),1,Be,W,Be,NONE,-1.77057,-1654390,3.22608,3.31E+19,-,MkII-HD,5877660,5877660,0,1096250,V5,0,56.746,IC,1
JET,91115,55.314,LH,1.0040,2.88846,0.94823,1.63837,138.744,SN(B),1,Be,W,Be,NONE,-1.77058,-1657170,3.22548,3.23E+19,1.0569,MkII-HD,5974350,5974350,0,571093,V5,0,55.349,IC,1
JET,91447,54.39,LH,1.0140,2.8982,0.941124,1.65436,139.242,SN(B),1,Be,W,Be,NONE,-1.77203,-1666060,3.21155,3.08E+19,-,MkII-HD,7524670,7165300,359368,454722,V5,0,54.425,NB,0
JET,91466,55.217,LH,1.0130,2.90143,0.937482,1.65779,138.854,SN(B),1,Be,W,Be,NONE,-1.77092,-1664910,3.19446,2.98E+19,-,MkII-HD,8644400,8196060,448341,490053,V5,0,55.252,NB,0
JET,91468,55.341,LH,1.0120,2.90336,0.938158,1.65935,139.286,SN(B),1,Be,W,Be,NONE,-1.77072,-1672300,3.18736,2.79E+19,-,MkII-HD,8683460,8235250,448209,534621,V5,0,55.376,NBIC,0
JET,91469,55.092,LH,1.0140,2.90217,0.938003,1.66161,139.476,SN(B),1,Be,W,Be,NONE,-1.77098,-1676220,3.19881,2.72E+19,-,MkII-HD,8250720,7795350,455368,527284,V5,0,55.127,NBIC,0
JET,91470,55.329,LH,1.0130,2.90066,0.94047,1.64992,139.053,SN(B),1,Be,W,Be,NONE,-1.77065,-1666580,3.18654,3.05E+19,-,MkII-HD,8820260,8383480,436783,621960,V5,0,55.364,NBIC,0
JET,91512,54.337,LH,1.0140,2.91582,0.924551,1.68228,138.899,SN(B),1,Be,W,Be,NONE,-1.7714,-1672780,3.09237,1.87E+19,-,MkII-HD,6695850,6240500,455355,476952,CORNER,0,54.372,NB,1
JET,91513,55.572,LH,1.0130,2.92011,0.922764,1.68534,139.024,SN(B),1,Be,W,Be,NONE,-1.76806,-1670580,3.09266,2.39E+19,-,MkII-HD,8895450,8364910,530545,208520,CORNER,0,55.607,NB,1
JET,91515,56.439,LH,1.0150,2.91825,0.922493,1.685,138.898,SN(B),1,Be,W,Be,NONE,-1.77016,-1668530,3.09735,2.36E+19,-,MkII-HD,8359350,7863110,496238,362717,CORNER,0,56.474,NB,1
JET,91516,56.161,LH,1.0140,2.91788,0.924425,1.68048,138.819,SN(B),1,Be,W,Be,NONE,-1.77043,-1667080,3.08993,1.96E+19,-,MkII-HD,7641200,7104410,536793,570410,CORNER,0,56.196,NB,1
JET,91593,56.92,LH,1.0110,2.91025,0.929228,1.67153,138.462,SN(B),1,Be,W,Be,NONE,-1.76866,-1664390,3.1062,1.68E+19,-,MkII-HD,6654530,6363480,291044,1169560,CORNER,0,56.955,NBIC,1
JET,91594,54.65,LH,1.0120,2.90086,0.938564,1.65297,138.704,SN(B),1,Be,W,Be,NONE,-1.77107,-1665710,3.18886,3.96E+19,-,MkII-HD,10475000,10089800,385208,782731,V5,0,54.685,NBIC,1
JET,91594,59.232,LH,1.0150,2.92043,0.921707,1.68393,138.798,SN(B),1,Be,W,Be,NONE,-1.76981,-1660450,3.1012,2.86E+19,-,MkII-HD,10480800,10006200,474560,725229,CORNER,0,59.267,NBIC,1
JET,91595,54.765,LH,1.0100,2.90531,0.935386,1.66102,139.173,SN(B),1,Be,W,Be,NONE,-1.76971,-1669900,3.1729,2.52E+19,1.12371,MkII-HD,8591150,8145880,445273,739458,V5,0,54.8,NBIC,0
JET,91595,59.318,LH,1.0110,2.91341,0.927847,1.67737,138.926,SN(B),1,Be,W,Be,NONE,-1.76906,-1663390,3.1129,1.63E+19,-,MkII-HD,6919500,6528960,390548,984571,CORNER,0,59.353,NBIC,1
JET,91596,55.179,LH,1.0210,2.91694,0.924803,1.68029,138.848,SN(B),1,Be,W,Be,NONE,-1.76943,-1664670,3.11367,3.85E+19,-,MkII-HD,11660400,11286900,373493,737553,CORNER,0,55.214,NBIC,1
JET,91596,59.251,LH,1.0210,2.91857,0.92251,1.68217,138.669,SN(B),1,Be,W,Be,NONE,-1.76904,-1661730,3.10053,3.21E+19,-,MkII-HD,10758600,10316700,441927,743530,CORNER,0,59.286,NBIC,1
JET,91597,54.625,LH,1.0140,2.89734,0.936939,1.66234,138.999,SN(B),1,Be,W,Be,NONE,-1.77045,-1673170,3.20612,3.89E+19,-,MkII-HD,9126050,8827160,298897,-,V5,0,54.66,NBIC,1
JET,91597,59.338,LH,1.0150,2.9193,0.92116,1.68267,138.522,SN(B),1,Be,W,Be,NONE,-1.76922,-1663870,3.09267,3.05E+19,-,MkII-HD,10349300,9914830,434447,671822,CORNER,0,59.373,NBIC,1
JET,91598,54.874,LH,1.0130,2.91953,0.923443,1.68727,139.266,SN(B),1,Be,W,Be,NONE,-1.77016,-1671220,3.10267,2.17E+19,-,MkII-HD,9512790,8997510,515281,1002540,CORNER,0,54.909,NBIC,1
JET,91599,54.742,LH,1.0140,2.89757,0.941143,1.64961,138.879,SN(B),1,Be,W,Be,NONE,-1.76966,-1662630,3.19728,3.59E+19,-,MkII-HD,8629530,8305010,324515,767300,V5,0,54.777,NBIC,1
JET,91601,54.655,LH,1.0110,2.89923,0.939987,1.6517,138.946,SN(B),1,Be,W,Be,NONE,-1.7703,-1665910,3.18529,2.27E+19,-,MkII-HD,7784400,7357390,427010,601475,V5,0,54.69,NBIC,0
JET,91603,53.915,LH,1.0120,2.89942,0.939418,1.65542,139.109,SN(B),1,Be,W,Be,NONE,-1.77066,-1668720,3.20182,3.29E+19,-,MkII-HD,8744280,8333860,410412,-,V5,0,53.95,NBIC,1
JET,91603,59.368,LH,1.0150,2.91812,0.923237,1.68264,138.839,SN(B),1,Be,W,Be,NONE,-1.76899,-1660550,3.11091,2.63E+19,-,MkII-HD,9755940,9334570,421374,1183750,CORNER,0,59.403,NBIC,1
JET,91604,52.83,LH,1.0110,2.89443,0.944838,1.64435,138.967,SN(B),1,Be,W,Be,NONE,-1.77042,-1661910,3.21315,3.38E+19,-,MkII-HD,8405660,8130890,274776,1190880,V5,0,52.865,NBIC,1
JET,91604,59.594,LH,1.0140,2.91674,0.922951,1.68431,138.798,SN(B),1,Be,W,Be,NONE,-1.76903,-1661420,3.11639,2.62E+19,-,MkII-HD,9065250,8675680,389569,857331,CORNER,0,59.629,NBIC,1
JET,91605,53.816,LH,1.0130,2.89087,0.947398,1.6413,139.021,SN(B),1,Be,W,Be,NONE,-1.77037,-1663550,3.22186,3.36E+19,-,MkII-HD,8127660,7959930,167727,1134290,V5,0,53.851,NBIC,1
JET,91606,51.878,LH,1.0130,2.88935,0.949349,1.63467,138.724,SN(B),1,Be,W,Be,NONE,-1.77096,-1659970,3.21039,3.27E+19,-,MkII-HD,8034850,8034850,0,2063500,V5,0,51.913,IC,1
JET,91606,59.421,LH,1.0180,2.91707,0.925032,1.68165,138.913,SN(B),1,Be,W,Be,NONE,-1.76865,-1663330,3.11801,2.97E+19,-,MkII-HD,9973010,9607740,365269,983974,CORNER,0,59.456,NBIC,1
JET,91665,52.851,LH,1.0100,2.8969,0.943013,1.64936,139.168,SN(B),1,Be,W,Be,NONE,-1.77046,-1667680,3.20368,3.35E+19,-,MkII-HD,7570060,7225790,344265,536292,V5,0,52.886,NBIC,1
JET,91665,59.297,LH,1.0150,2.91881,0.921579,1.68388,138.681,SN(B),1,Be,W,Be,NONE,-1.76848,-1663200,3.09425,2.62E+19,-,MkII-HD,9375580,8948870,426713,767854,CORNER,0,59.332,NBIC,1
JET,91666,53.846,LH,1.0090,2.90327,0.936282,1.66155,139.229,SN(B),1,Be,W,Be,NONE,-1.77025,-1671730,3.18401,2.55E+19,-,MkII-HD,8169270,7735730,433540,-,V5,0,53.881,NBIC,0
JET,91666,57.715,LH,1.0120,2.9099,0.92944,1.67288,138.778,SN(B),1,Be,W,Be,NONE,-1.76879,-1655890,3.10994,1.41E+19,-,MkII-HD,3165310,3046120,119190,-,CORNER,0,57.75,NBIC,1
JET,91668,53.615,LH,1.0120,2.91754,0.922195,1.68898,138.85,SN(B),1,Be,W,Be,NONE,-1.7703,-1425020,3.6408,1.85E+19,-,MkII-HD,7162730,6648010,514720,502911,CORNER,0,53.65,NBIC,1
JET,91668,58.868,LH,1.0130,2.92227,0.922339,1.68727,139.163,SN(B),1,Be,W,Be,NONE,-1.76882,-1420910,3.6326,1.83E+19,1.4529,MkII-HD,7691290,7037950,653341,-,CORNER,0,58.903,NBIC,1
JET,91738,55.975,LH,1.0080,2.92854,0.89893,1.71119,137.651,SN(B),1,Be,W,Be,NONE,-1.76927,-1663670,2.93801,1.97E+19,1.28509,MkII-HD,6707750,6395710,312046,1349850,VT,0,56.01,NBIC,1
JET,91739,55.32,LH,1.0160,2.93716,0.891824,1.72452,137.718,SN(B),1,Be,W,Be,NONE,-1.76936,-1667080,2.92142,2.48E+19,1.30167,MkII-HD,9163610,8724370,439237,1364440,VT,0,55.355,NBIC,1
JET,91740,55.864,LH,1.0160,2.93609,0.893719,1.72073,137.745,SN(B),1,Be,W,Be,NONE,-1.76929,-1665570,2.92731,2.50E+19,1.2659,MkII-HD,9042820,8645040,397783,1460810,VT,0,55.899,NBIC,1
JET,91741,54.776,LH,1.0110,2.92988,0.899185,1.71065,137.688,SN(B),1,Be,W,Be,NONE,-1.77047,-1664340,2.93446,1.81E+19,1.26499,MkII-HD,7456360,6943690,512665,740112,VT,0,54.811,NBIC,1
JET,94027,52.495,LH,1.9460,2.87351,0.950956,1.59027,135.528,SN(B),1,Be,W,Be,NONE,-2.43063,-1958830,3.65529,3.78E+19,1.35474,MkII-HD,4319110,4319110,0,-,V5E,0,52.53,IC,1
JET,94028,51.005,LH,1.9680,2.88022,0.957053,1.62433,138.744,SN(B),1,Be,W,Be,NONE,-2.43317,-1959480,3.77861,3.49E+19,-,MkII-HD,3735550,3735550,0,-,V5,0,51.04,IC,1
JET,94028,52.545,LH,1.9560,2.88085,0.957313,1.62449,138.866,SN(B),1,Be,W,Be,NONE,-2.42996,-1958020,3.76807,3.03E+19,-,MkII-HD,4393650,4393650,0,-,V5,0,52.58,IC,1
JET,94031,52.085,LH,1.9750,2.88403,0.95561,1.58745,136.941,SN(B),1,Be,W,Be,NONE,-2.43096,-1958410,3.60898,3.55E+19,-,MkII-HD,4806770,4806770,0,-,V5C,0,52.12,IC,1
JET,94032,51.225,LH,1.9790,2.87199,0.956838,1.62149,138.158,SN(B),1,Be,W,Be,NONE,-2.96001,-2458470,3.66594,3.83E+19,-,MkII-HD,4424270,4424270,0,-,V5,0,51.26,IC,1
JET,94033,49.895,LH,1.9920,2.88058,0.951104,1.6346,138.603,SN(B),1,Be,W,Be,NONE,-2.95589,-2454550,3.65774,4.27E+19,-,MkII-HD,5602720,5506330,96390.4,-,V5,0,49.93,NB,1
JET,94114,52.285,LH,1.9880,2.88272,0.946717,1.64101,138.36,SN(B),1,Be,W,Be,NONE,-2.95985,-2458950,3.65412,5.11E+19,-,MkII-HD,7161690,7036120,125574,-,V5,0,52.32,NB,1
JET,94115,51.815,LH,1.9760,2.88384,0.953607,1.59213,137.095,SN(B),1,Be,W,Be,NONE,-2.43143,-1959890,3.62199,3.59E+19,-,MkII-HD,4539650,4539650,0,1219320,V5C,0,51.85,IC,1
JET,94116,50.585,LH,1.9790,2.87129,0.94804,1.60933,136.012,SN(B),1,Be,W,Be,NONE,-2.43261,-1960020,3.72244,3.72E+19,-,MkII-HD,3846360,3846360,0,1045470,V5E,0,50.62,IC,1
JET,94117,50.815,LH,1.9810,2.8801,0.955043,1.63057,138.996,SN(B),1,Be,W,Be,NONE,-2.43273,-1964230,3.79778,3.64E+19,-,MkII-HD,3882170,3882170,0,-,V5,0,50.85,IC,1
JET,94118,55.044,LH,1.9770,2.90893,0.920522,1.66934,137.324,SN(B),1,Be,W,Be,NONE,-2.42881,-1965670,3.48995,3.60E+19,-,MkII-HD,6261830,6261830,0,2004770,VT,0,55.079,IC,1
JET,94118,57.195,LH,1.9770,2.91082,0.918589,1.67281,137.404,SN(B),1,Be,W,Be,NONE,-2.42699,-1963780,3.48639,3.32E+19,-,MkII-HD,6608540,6608540,0,2183520,VT,0,57.23,IC,1
JET,94118,55.811,LH,1.9750,2.9092,0.919297,1.66979,137.243,SN(B),1,Be,W,Be,NONE,-2.42925,-1964700,3.47664,3.50E+19,-,MkII-HD,6160020,6160020,0,2159960,VT,0,55.846,IC,1
JET,94119,49.825,LH,1.9950,2.88187,0.94901,1.64174,138.856,SN(B),1,Be,W,Be,NONE,-2.95462,-2462460,3.66179,3.77E+19,-,MkII-HD,4959920,4863510,96408.3,-,V5,0,49.86,NB,1
JET,94120,49.745,LH,1.9970,2.88108,0.948254,1.63941,138.518,SN(B),1,Be,W,Be,NONE,-2.94916,-2457800,3.65266,3.80E+19,1.26807,MkII-HD,4662290,4566130,96166.5,292667,V5,0,49.78,NB,1
JET,94121,51.065,LH,1.9770,2.87874,0.950121,1.63772,138.599,SN(B),1,Be,W,Be,NONE,-2.96183,-2469620,3.65864,2.23E+19,-,MkII-HD,4869700,4693070,176629,429557,V5,0,51.1,NB,0
JET,94123,51.065,LH,1.9970,2.88434,0.946331,1.64307,138.732,SN(B),1,Be,W,Be,NONE,-2.96262,-2469420,3.63927,2.76E+19,-,MkII-HD,5599810,5438880,160923,330456,V5,0,51.1,NB,0
JET,94124,50.545,LH,1.9890,2.87162,0.950034,1.60546,136.133,SN(B),1,Be,W,Be,NONE,-2.43301,-1960660,3.7096,3.79E+19,-,MkII-HD,3785320,3785320,0,-,V5E,0,50.58,IC,1
JET,94125,50.045,LH,1.9840,2.87084,0.949148,1.60761,136.17,SN(B),1,Be,W,Be,NONE,-2.43479,-1961370,3.72555,3.59E+19,-,MkII-HD,3005670,3005670,0,771638,V5E,0,50.08,IC,1
JET,94126,51.115,LH,1.9880,2.88091,0.957416,1.62907,139.059,SN(B),1,Be,W,Be,NONE,-2.43309,-1964310,3.79896,3.71E+19,-,MkII-HD,3667460,3667460,0,-,V5,0,51.15,IC,1
JET,95010,47.675,LH,1.9870,2.90164,0.94338,1.6086,137.25,SN(B),1,Be,W,Be,NONE,-1.79632,-1670360,3.0907,3.43E+19,1.28342,MkII-HD,2516670,2516670,0,-,V5L,0,47.71,IC,1
JET,95303,55.785,LH,1.9850,2.88632,0.952828,1.63623,139.206,SN(B),1,Be,W,Be,NONE,-2.42018,-1957330,3.78567,3.79E+19,-,MkII-HD,4559460,4408970,150496,-,V5,0,55.82,NB,1
JET,95304,56.045,LH,1.9890,2.88678,0.952153,1.63816,139.18,SN(B),1,Be,W,Be,NONE,-2.42081,-1958030,3.79106,3.97E+19,-,MkII-HD,4388670,4275830,112844,-,V5,0,56.08,NB,1
JET,95307,51.915,LH,1.9990,2.88387,0.949734,1.64042,138.973,SN(B),1,Be,W,Be,NONE,-2.95664,-2464300,3.66236,3.25E+19,-,MkII-HD,4865610,4750340,115271,-,V5,0,51.95,NB,1
JET,95307,52.035,LH,2.0000,2.88393,0.948998,1.64205,138.822,SN(B),1,Be,W,Be,NONE,-2.95617,-2468150,3.65845,3.33E+19,-,MkII-HD,4768880,4655310,113568,-,V5,0,52.07,NB,1
JET,95308,52.145,LH,2.0010,2.87852,0.954192,1.63382,138.793,SN(B),1,Be,W,Be,NONE,-2.95553,-2466860,3.67112,2.30E+19,-,MkII-HD,4483590,4356480,127115,-,V5,0,52.18,NB,0
JET,95309,52.555,LH,1.9990,2.87859,0.95434,1.63336,138.829,SN(B),1,Be,W,Be,NONE,-2.95676,-2464800,3.67524,2.27E+19,-,MkII-HD,5054320,4912030,142293,-,V5,0,52.59,NB,0
JET,95310,54.765,LH,1.9880,2.88593,0.954441,1.63695,139.441,SN(B),1,Be,W,Be,NONE,-2.41998,-1958430,3.80426,4.33E+19,-,MkII-HD,4485160,4379260,105900,-,V5,0,54.8,NB,1
JET,95312,55.625,LH,1.9920,2.88792,0.952407,1.64032,139.26,SN(B),1,Be,W,Be,NONE,-2.42034,-1956630,3.80893,4.75E+19,-,MkII-HD,5405880,5256810,149071,-,V5,0,55.66,NB,1
JET,95467,53.925,LH,1.9990,2.88464,0.947387,1.63993,138.535,SN(B),1,Be,W,Be,NONE,-2.95592,-2460370,3.65605,5.40E+19,-,MkII-HD,6830650,6719010,111648,-,V5,0,53.96,NB,1
JET,95468,52.125,LH,1.9980,2.88797,0.964619,1.6493,141.673,SN(B),1,Be,W,Be,NONE,-1.7965,-1659510,3.38904,2.29E+19,-,MkII-HD,3178130,3028520,149609,354920,CORNER,0,52.16,NB,1
JET,95469,50.985,LH,2.0000,2.88459,0.968417,1.64264,141.489,SN(B),1,Be,W,Be,NONE,-1.7965,-1659260,3.39132,1.86E+19,-,MkII-HD,3321610,3258140,63473,-,CORNER,0,51.02,NBIC,1
JET,95469,60.055,LH,1.9940,2.8831,0.968064,1.6432,141.23,SN(B),1,Be,W,Be,NONE,-1.79429,-1658180,3.41238,2.59E+19,-,MkII-HD,4009890,3956590,53296.3,-,CORNER,0,60.09,NBIC,1
JET,95471,52.615,LH,1.9980,2.88394,0.968229,1.64257,141.277,SN(B),1,Be,W,Be,NONE,-1.7967,-1662700,3.40744,3.15E+19,-,MkII-HD,4888700,4840710,47992.9,-,CORNER,0,52.65,NBIC,1
JET,95471,60.875,LH,1.9990,2.88389,0.966344,1.64503,141.147,SN(B),1,Be,W,Be,NONE,-1.79492,-1656450,3.42204,3.28E+19,-,MkII-HD,5078870,5042430,36443.5,-,CORNER,0,60.91,NBIC,1
JET,95472,54.075,LH,1.9990,2.88531,0.967132,1.64384,141.363,SN(B),1,Be,W,Be,NONE,-1.7946,-1661510,3.40521,3.68E+19,-,MkII-HD,6103450,6059240,44208.8,-,CORNER,0,54.11,NBIC,1
JET,95472,62.675,LH,2.0030,2.88373,0.966086,1.64573,141.067,SN(B),1,Be,W,Be,NONE,-1.79551,-1655960,3.43494,3.78E+19,-,MkII-HD,6476970,6435120,41846.2,-,CORNER,0,62.71,NBIC,1
JET,95473,52.885,LH,2.0120,2.87724,0.954492,1.63131,138.702,SN(B),1,Be,W,Be,NONE,-2.9591,-2470260,3.66608,2.22E+19,-,MkII-HD,5361000,5198520,162483,-,V5,0,52.92,NB,0
JET,95474,48.405,LH,2.0100,2.87798,0.96864,1.64355,141.249,SN(B),1,Be,W,Be,NONE,-2.43218,-1966160,3.89511,2.36E+19,-,MkII-HD,3794920,3607930,186981,-,CORNER,0,48.44,NB,1
JET,95474,59.225,LH,2.0050,2.88035,0.96611,1.64648,141.094,SN(B),1,Be,W,Be,NONE,-2.42351,-1962370,3.90993,3.63E+19,-,MkII-HD,7246380,6978440,267945,-,CORNER,0,59.26,NB,1
JET,95475,48.355,LH,2.0050,2.88007,0.966011,1.64895,141.367,SN(B),1,Be,W,Be,NONE,-2.434,-1976800,3.89119,3.01E+19,-,MkII-HD,5259080,5045370,213710,303642,CORNER,0,48.39,NB,1
JET,95542,53.045,LH,1.9980,2.8792,0.957182,1.66472,141.191,SN(B),1,Be,W,Be,NONE,-2.80299,-2955250,2.97991,4.90E+19,-,MkII-HD,8503270,8352440,150830,-,CORNER,0,53.08,NB,1
JET,95543,53.665,LH,1.9970,2.87941,0.956833,1.66477,141.145,SN(B),1,Be,W,Be,NONE,-2.8037,-2954280,2.98877,5.75E+19,-,MkII-HD,10299000,10170000,129062,-,CORNER,0,53.7,NB,1
JET,96288,53.565,LH,1.9800,2.88187,0.95952,1.62706,139.288,SN(B),1,Be,W,Be,NONE,-2.42719,-1958610,3.81307,3.40E+19,-,MkII-HD,3681540,3681540,0,-,V5,0,53.6,IC,1
JET,96289,58.545,LH,1.9600,2.87064,0.967531,1.61791,139.277,SN(B),1,Be,W,Be,NONE,-2.42711,-1950420,3.86708,2.31E+19,1.7297,MkII-HD,6224480,5905670,318813,-,V5,0,58.58,NBIC,0
JET,96290,54.655,LH,1.9730,2.88371,0.958233,1.62627,139.223,SN(B),1,Be,W,Be,NONE,-2.42814,-1957480,3.79263,2.69E+19,-,MkII-HD,3487080,3487080,0,-,V5,0,54.69,IC,0
JET,96290,57.295,LH,1.9780,2.884,0.957361,1.62786,139.115,SN(B),1,Be,W,Be,NONE,-2.42679,-1961190,3.79549,2.50E+19,-,MkII-HD,4316790,4316790,0,-,V5,0,57.33,IC,0
JET,96290,58.695,LH,1.9740,2.88572,0.956468,1.62669,139.209,SN(B),1,Be,W,Be,NONE,-2.42703,-1941840,3.80349,2.74E+19,-,MkII-HD,6646300,6359450,286852,-,V5,0,58.73,NBIC,0
JET,96291,51.375,LH,1.9600,2.87834,0.963525,1.61929,139.257,SN(B),1,Be,W,Be,NONE,-2.42873,-1967760,3.78588,2.25E+19,-,MkII-HD,4022980,4022980,0,-,V5,0,51.41,IC,0
JET,96291,53.835,LH,1.9550,2.88222,0.959921,1.62186,139.111,SN(B),1,Be,W,Be,NONE,-2.42521,-1956250,3.78542,2.47E+19,-,MkII-HD,5224920,5224920,0,-,V5,0,53.87,IC,0
JET,96292,55.145,LH,1.9860,2.88424,0.957852,1.62757,139.279,SN(B),1,Be,W,Be,NONE,-2.42663,-1957440,3.79356,3.00E+19,-,MkII-HD,3699560,3699560,0,-,V5,0,55.18,IC,1
JET,96293,57.415,LH,1.9840,2.88465,0.956942,1.62798,139.135,SN(B),1,Be,W,Be,NONE,-2.42715,-1957730,3.78732,3.64E+19,-,MkII-HD,3443050,3443050,0,-,V5,0,57.45,IC,1
JET,96294,54.265,LH,1.9860,2.8847,0.957566,1.62746,139.33,SN(B),1,Be,W,Be,NONE,-2.42687,-1958310,3.78352,3.22E+19,-,MkII-HD,3497680,3497680,0,-,V5,0,54.3,IC,1
JET,96295,59.035,LH,1.9690,2.88151,0.9592,1.6246,139.086,SN(B),1,Be,W,Be,NONE,-2.42877,-1948610,3.80736,2.69E+19,1.52149,MkII-HD,3459420,3387950,71478.6,-,V5,0,59.07,NBIC,0
JET,96296,54.455,LH,1.9820,2.88795,0.954326,1.63389,139.366,SN(B),1,Be,W,Be,NONE,-2.42576,-1962770,3.76496,3.08E+19,-,MkII-HD,3248840,3248840,0,-,V5,0,54.49,NB,1
JET,96297,51.955,LH,1.9780,2.88281,0.959871,1.62596,139.371,SN(B),1,Be,W,Be,NONE,-2.42466,-1965520,3.77916,2.61E+19,1.85885,MkII-HD,3305710,3305710,0,-,V5,0,51.99,IC,0
JET,96297,56.735,LH,1.9730,2.88221,0.960221,1.62395,139.326,SN(B),1,Be,W,Be,NONE,-2.42406,-1961070,3.7932,2.61E+19,-,MkII-HD,3681920,3681920,0,-,V5,0,56.77,IC,0
JET,96297,59.335,LH,1.9670,2.88384,0.957761,1.62823,139.267,SN(B),1,Be,W,Be,NONE,-2.42545,-1956120,3.79538,2.65E+19,-,MkII-HD,3954210,3954210,0,-,V5,0,59.37,NBIC,0
JET,96298,51.365,LH,1.9900,2.88544,0.957045,1.62804,139.152,SN(B),1,Be,W,Be,NONE,-2.42299,-1962230,3.76705,2.96E+19,-,MkII-HD,3412310,3412310,0,-,V5,0,51.4,IC,1
JET,96298,55.665,LH,1.9810,2.88576,0.956038,1.62856,139.082,SN(B),1,Be,W,Be,NONE,-2.42469,-1959420,3.76919,2.89E+19,-,MkII-HD,3261400,3261400,0,-,V5,0,55.7,IC,1
JET,96300,54.975,LH,1.9500,2.87847,0.964236,1.61819,139.269,SN(B),1,Be,W,Be,NONE,-2.42755,-1962690,3.81045,2.25E+19,2.03886,MkII-HD,4845350,4845350,0,-,V5,0,55.01,IC,0
JET,96300,57.535,LH,1.9100,2.87576,0.965645,1.61395,138.944,SN(B),1,Be,W,Be,NONE,-2.42818,-1963500,3.82084,2.26E+19,-,MkII-HD,6189050,6189050,0,-,V5,0,57.57,IC,0
JET,96301,54.455,LH,1.9600,2.88975,0.952572,1.63615,139.348,SN(B),1,Be,W,Be,NONE,-2.42584,-1966070,3.74376,2.30E+19,-,MkII-HD,3988970,3836650,152316,-,V5,0,54.49,NB,0
JET,97717,52.295,LH,1.9950,2.86985,0.94944,1.67668,140.17,SN(B),1,Be,W,Be,NONE,-3.30936,-3456380,3.0223,6.43E+19,1.26465,MkII-HD,12449300,12361100,88172.5,-,CORNER,0,52.33,NB,1
JET,97805,51.515,LH,1.9970,2.87114,0.950032,1.6738,140.428,SN(B),1,Be,W,Be,NONE,-3.30822,-3456040,3.01128,5.97E+19,1.25056,MkII-HD,11326800,11244200,82587.8,-,CORNER,0,51.55,NB,1
JET,97874,52.235,LH,1.9950,2.86993,0.950118,1.67557,140.333,SN(B),1,Be,W,Be,NONE,-3.3093,-3456370,3.01867,5.63E+19,1.0948,MkII-HD,10323500,10246500,77004.4,354174,CORNER,0,52.27,NB,1
